id_votacao,nome,uf,partido,voto
2310025-56,Milton Vieira,SP,REPUBLICANOS,Sim
2310025-56,Leda Sadala,AP,AVANTE,Sim
2310025-56,Júnior Ferrari,PA,PSD,Sim
2310025-56,Tabata Amaral,SP,PSB,Sim
2310025-56,Marcon,RS,PT,Sim
2310025-56,Miguel Lombardi,SP,PL,Sim
2310025-56,Da Vitória,ES,CIDADANIA,Sim
2310025-56,Fabio Schiochet,SC,UNIÃO,Sim
2310025-56,Ossesio Silva,PE,REPUBLICANOS,Sim
2310025-56,Bira do Pindaré,MA,PSB,Sim
2310025-56,Jones Moura,RJ,PSD,Sim
2310025-56,Átila Lira,PI,PP,Sim
2310025-56,Vicentinho Júnior,TO,PL,Sim
2310025-56,Dimas Fabiano,MG,PP,Sim
2310025-56,Dr. Frederico,MG,PATRIOTA,Sim
2310025-56,Sâmia Bomfim,SP,PSOL,Sim
2310025-56,Valmir Assunção,BA,PT,Sim
2310025-56,Luiz Nishimori,PR,PL,Sim
2310025-56,Walter Alves,RN,MDB,Sim
2310025-56,Glauber Braga,RJ,PSOL,Sim
2310025-56,Carlos Jordy,RJ,UNIÃO,Não
2310025-56,Marco Bertaiolli,SP,PSD,Sim
2310025-56,Fernando Monteiro,PE,PP,Sim
2310025-56,Marcio Alvino,SP,PL,Sim
2310025-56,Gilson Marques,SC,NOVO,Não
2310025-56,Paulo Magalhães,BA,PSD,Sim
2310025-56,Helder Salomão,ES,PT,Sim
2310025-56,Carmen Zanotto,SC,CIDADANIA,Sim
2310025-56,Juninho do Pneu,RJ,UNIÃO,Sim
2310025-56,Shéridan,RR,PSDB,Sim
2310025-56,Carla Zambelli,SP,UNIÃO,Não
2310025-56,Osires Damaso,TO,PSC,Sim
2310025-56,Natália Bonavides,RN,PT,Sim
2310025-56,Rogério Peninha Mendonça,SC,MDB,Sim
2310025-56,Pedro Westphalen,RS,PP,Sim
2310025-56,Mara Rocha,AC,PSDB,Sim
2310025-56,Marcel van Hattem,RS,NOVO,Não
2310025-56,Alexis Fonteyne,SP,NOVO,Não
2310025-56,Maria do Rosário,RS,PT,Sim
2310025-56,Daniel Freitas,SC,UNIÃO,Não
2310025-56,Célio Moura,TO,PT,Sim
2310025-56,Luis Miranda,DF,UNIÃO,Sim
2310025-56,Marina Santos,PI,PL,Sim
2310025-56,Alan Rick,AC,UNIÃO,Sim
2310025-56,Baleia Rossi,SP,MDB,Sim
2310025-56,Zé Vitor,MG,PL,Sim
2310025-56,Lucas Gonzalez,MG,NOVO,Não
2310025-56,Bacelar,BA,PODE,Sim
2310025-56,Paulo Pimenta,RS,PT,Sim
2310025-56,Vinicius Poit,SP,NOVO,Não
2310025-56,Idilvan Alencar,CE,PDT,Sim
2310025-56,Aureo Ribeiro,RJ,SOLIDARIEDADE,Sim
2310025-56,Delegado Waldir,GO,UNIÃO,Sim
2310025-56,Rodrigo Coelho,SC,PODE,Sim
2310025-56,Rodrigo Agostinho,SP,PSB,Sim
2310025-56,Arlindo Chinaglia,SP,PT,Sim
2310025-56,Cristiano Vale,PA,PL,Sim
2310025-56,José Guimarães,CE,PT,Sim
2310025-56,Carlos Henrique Gaguim,TO,UNIÃO,Sim
2310025-56,Beto Faro,PA,PT,Sim
2310025-56,Josimar Maranhãozinho,MA,PL,Não
2310025-56,Silvia Cristina,RO,PDT,Sim
2310025-56,Tiririca,SP,PL,Sim
2310025-56,Robério Monteiro,CE,PDT,Sim
2310025-56,David Miranda,RJ,PSOL,Sim
2310025-56,Jorielson,AP,PL,Sim
2310025-56,Fernando Coelho Filho,PE,UNIÃO,Sim
2310025-56,Fábio Trad,MS,PSD,Sim
2310025-56,Alencar Santana,SP,PT,Sim
2310025-56,Claudio Cajado,BA,PP,Sim
2310025-56,Mauro Nazif,RO,PSB,Sim
2310025-56,André Ferreira,PE,PSC,Sim
2310025-56,Sanderson,RS,UNIÃO,Sim
2310025-56,Mário Heringer,MG,PDT,Sim
2310025-56,Luiza Erundina,SP,PSOL,Sim
2310025-56,Lídice da Mata,BA,PSB,Sim
2310025-56,Nereu Crispim,RS,UNIÃO,Sim
2310025-56,Vivi Reis,PA,PSOL,Sim
2310025-56,Tiago Mitraud,MG,NOVO,Não
2310025-56,Sidney Leite,AM,PSD,Sim
2310025-56,Joenia Wapichana,RR,REDE,Sim
2310025-56,Gustavo Fruet,PR,PDT,Sim
2310025-56,Alice Portugal,BA,PCdoB,Sim
2310025-56,José Airton Félix Cirilo,CE,PT,Sim
2310025-56,Angela Amin,SC,PP,Sim
2310025-56,Eli Corrêa Filho,SP,UNIÃO,Sim
2310025-56,Renildo Calheiros,PE,PCdoB,Sim
2310025-56,Cacá Leão,BA,PP,Sim
2310025-56,Eros Biondini,MG,PROS,Sim
2310025-56,Erika Kokay,DF,PT,Sim
2310025-56,Jandira Feghali,RJ,PCdoB,Sim
2310025-56,Marcelo Ramos,AM,PL,Artigo 17
