id_votacao,id_dep,nome,uf,partido,voto
604557-205,160604,Pedro Uczai,SC,PT,Sim
604557-205,178946,Soraya Santos,RJ,PL,Sim
604557-205,204491,Gilberto Abramo,MG,REPUBLICANOS,Sim
604557-205,171786,Miguel Ângelo,MG,PT,Sim
604557-205,178986,Nilto Tatto,SP,PT,Sim
604557-205,204431,Marcos Aurélio Sampaio,PI,PSD,Sim
604557-205,220714,Adail Filho,AM,REPUBLICANOS,Sim
604557-205,204486,Mauro Benevides Filho,CE,PDT,Sim
604557-205,220628,Mauricio do Vôlei,MG,PL,Sim
604557-205,74057,Alice Portugal,BA,PCdoB,Sim
604557-205,74159,Odair Cunha,MG,PT,Sim
604557-205,74376,Vander Loubet,MS,PT,Sim
604557-205,178876,Célio Silveira,GO,MDB,Sim
604557-205,178985,Miguel Lombardi,SP,PL,Sim
604557-205,178997,Moses Rodrigues,CE,UNIÃO,Sim
604557-205,220632,Ana Pimentel,MG,PT,Sim
604557-205,220638,Antonio Carlos Rodrigues,SP,PL,Sim
604557-205,160518,Weliton Prado,MG,SOLIDARIEDADE,Sim
604557-205,220556,Ana Paula Lima,SC,PT,Sim
604557-205,220588,Roberto Duarte,AC,REPUBLICANOS,Não
604557-205,74537,Claudio Cajado,BA,PP,Sim
604557-205,191923,Flávio Nogueira,PI,PT,Sim
604557-205,160600,Arthur Oliveira Maia,BA,UNIÃO,Sim
604557-205,220573,Dorinaldo Malafaia,AP,PDT,Sim
604557-205,220646,Felipe Becari,SP,UNIÃO,Sim
604557-205,220652,Delegado Palumbo,SP,MDB,Não
604557-205,141459,João Maia,RN,PP,Sim
604557-205,204445,Fernando Mineiro,RN,PT,Sim
604557-205,204459,Daniela do Waguinho,RJ,UNIÃO,Sim
604557-205,230762,Pastor Claudio Mariano,PA,UNIÃO,Sim
604557-205,74156,Leonardo Monteiro,MG,PT,Sim
604557-205,204423,André Ferreira,PE,PL,Sim
604557-205,220688,Dr. Francisco,PI,PT,Sim
604557-205,220695,Rogéria Santos,BA,REPUBLICANOS,Sim
604557-205,178835,Afonso Motta,RS,PDT,Sim
604557-205,220549,Any Ortiz,RS,CIDADANIA,Não
604557-205,74554,José Rocha,BA,UNIÃO,Sim
604557-205,160642,Pastor Eurico,PE,PL,Sim
604557-205,160629,Romero Rodrigues,PB,PODE,Sim
604557-205,162332,Luiz Nishimori,PR,PSD,Sim
604557-205,220543,Ricardo Ayres,TO,REPUBLICANOS,Sim
604557-205,226179,Gisela Simona,MT,UNIÃO,Sim
604557-205,74095,Pauderney Avelino,AM,UNIÃO,Sim
604557-205,74574,Paulo Magalhães,BA,PSD,Sim
604557-205,141480,Lázaro Botelho,TO,PP,Sim
604557-205,178873,Helder Salomão,ES,PT,Sim
604557-205,179001,Márcio Biolchi,RS,MDB,Sim
604557-205,220553,Denise Pessôa,RS,PT,Sim
604557-205,220666,Coronel Meira,PE,PL,Sim
604557-205,74317,Júlio Cesar,PI,PSD,Sim
604557-205,220684,Tião Medeiros,PR,PP,Sim
604557-205,160161,Marcelo Queiroz,RJ,PP,Sim
604557-205,209189,Joseildo Ramos,BA,PT,Sim
604557-205,220561,Delegada Katarina,SE,PSD,Sim
604557-205,74141,Josias Gomes,BA,PT,Sim
604557-205,220581,Luciano Amaral,AL,PSD,Sim
604557-205,163321,Ronaldo Nogueira,RS,REPUBLICANOS,Sim
604557-205,204492,Paulo Guedes,MG,PT,Sim
604557-205,178931,Luciano Ducci,PR,PSB,Sim
604557-205,220708,Gabriel Nunes,BA,PSD,Sim
604557-205,204358,Beto Pereira,MS,PSDB,Sim
604557-205,204362,Ricardo Guidi,SC,PL,Sim
604557-205,220653,Fábio Teruel,SP,MDB,Não
604557-205,178934,Toninho Wandscheer,PR,PP,Sim
604557-205,74856,Laura Carneiro,RJ,PSD,Sim
604557-205,220686,Duarte Jr.,MA,PSB,Sim
604557-205,224117,Gabriel Mota,RR,REPUBLICANOS,Sim
604557-205,220582,Daniel Barbosa,AL,PP,Sim
604557-205,220645,Erika Hilton,SP,PSOL,Sim
604557-205,74784,Luiza Erundina,SP,PSOL,Sim
604557-205,136811,Afonso Hamm,RS,PP,Sim
604557-205,160601,Pr. Marco Feliciano,SP,PL,Sim
604557-205,204355,Da Vitoria,ES,PP,Sim
604557-205,204515,André Janones,MG,AVANTE,Sim
604557-205,220683,Beto Richa,PR,PSDB,Sim
604557-205,220701,Delegado Matheus Laiola,PR,UNIÃO,Sim
604557-205,74090,Átila Lins,AM,PSD,Sim
604557-205,143942,Caio Vianna,RJ,PSD,Sim
604557-205,204512,Delegado Marcelo Freitas,MG,UNIÃO,Sim
604557-205,220639,Guilherme Boulos,SP,PSOL,Sim
604557-205,160558,Paulo Freire Costa,SP,PL,Sim
604557-205,204534,Tabata Amaral,SP,PSB,Sim
604557-205,220578,Josenildo,AP,PDT,Sim
604557-205,179000,Marcelo Álvaro Antônio,MG,PL,Sim
604557-205,220642,Delegado Bruno Lima,SP,PP,Sim
604557-205,121948,Adriano do Baldy,GO,PP,Sim
604557-205,204557,Sidney Leite,AM,PSD,Sim
604557-205,220687,Márcio Honaiser,MA,PDT,Sim
604557-205,204464,Talíria Petrone,RJ,PSOL,Sim
604557-205,220548,Camila Jara,MS,PT,Sim
604557-205,204525,Rosana Valle,SP,PL,Sim
604557-205,74043,Wellington Roberto,PB,PL,Sim
604557-205,141485,Luiz Carlos Busato,RS,UNIÃO,Sim
604557-205,178829,Capitão Augusto,SP,PL,Sim
604557-205,220563,Icaro de Valmir,SE,PL,Sim
604557-205,204520,Junio Amaral,MG,PL,Não
604557-205,188097,Merlong Solano,PI,PT,Sim
604557-205,220591,Meire Serafim,AC,UNIÃO,Sim
604557-205,74041,Luiz Couto,PB,PT,Sim
604557-205,220712,Fausto Santos Jr.,AM,UNIÃO,Sim
604557-205,123086,Átila Lira,PI,PP,Sim
604557-205,123756,Antônia Lúcia,AC,REPUBLICANOS,Sim
604557-205,204456,Gutemberg Reis,RJ,MDB,Sim
604557-205,220617,Murillo Gouvea,RJ,UNIÃO,Sim
604557-205,220699,Castro Neto,PI,PSD,Sim
604557-205,178895,Misael Varella,MG,PSD,Sim
604557-205,220544,Antonio Andrade,TO,REPUBLICANOS,Sim
604557-205,74171,Chico Alencar,RJ,PSOL,Sim
604557-205,74158,Mário Heringer,MG,PDT,Sim
604557-205,160635,Ruy Carneiro,PB,PODE,Sim
604557-205,220630,Pedro Aihara,MG,PRD,Sim
604557-205,204422,Ossesio Silva,PE,REPUBLICANOS,Sim
604557-205,220669,Lula da Fonte,PE,PP,Artigo 17
2417025-55,160592,Zeca Dirceu,PR,PT,Não
2417025-55,160976,Tiririca,SP,PL,Não
2417025-55,72442,Felipe Carreras,PE,PSB,Não
2417025-55,74383,Giacobo,PR,PL,Sim
2417025-55,160556,Padre João,MG,PT,Não
2417025-55,227323,Luciano Galego,MA,PL,Sim
2417025-55,204419,Glaustin da Fokus,GO,PODE,Não
2417025-55,220532,Rafael Prudente,DF,MDB,Não
2417025-55,204407,Fernanda Melchionna,RS,PSOL,Não
2417025-55,139285,Lídice da Mata,BA,PSB,Não
2417025-55,166402,Magda Mofatto,GO,PRD,Sim
2417025-55,213274,Ricardo Silva,SP,PSD,Sim
2417025-55,220603,Dani Cunha,RJ,UNIÃO,Não
2417025-55,223128,Rodrigo Estacho,PR,PSD,Sim
2417025-55,204364,Eli Borges,TO,PL,Sim
2417025-55,74156,Leonardo Monteiro,MG,PT,Não
2417025-55,204409,Daniel Trzeciak,RS,PSDB,Sim
2417025-55,204457,Juninho do Pneu,RJ,UNIÃO,Não
2417025-55,220561,Delegada Katarina,SE,PSD,Sim
2417025-55,204520,Junio Amaral,MG,PL,Sim
2417025-55,220549,Any Ortiz,RS,CIDADANIA,Sim
2417025-55,160591,Vinicius Gurgel,AP,PL,Não
2417025-55,98148,Cobalchini,SC,MDB,Não
2417025-55,178876,Célio Silveira,GO,MDB,Não
2417025-55,182146,Wolmer Araújo,MA,SOLIDARIEDADE,Não
2417025-55,204406,Pedro Westphalen,RS,PP,Sim
2417025-55,178964,Heitor Schuch,RS,PSB,Não
2417025-55,220609,Maurício Carvalho,RO,UNIÃO,Sim
2417025-55,204416,Sanderson,RS,PL,Sim
2417025-55,226708,Allan Garcês,MA,PP,Sim
2417025-55,220613,Roberto Monteiro Pai,RJ,PL,Sim
2417025-55,220633,Ricardo Salles,SP,PL,Sim
2417025-55,204464,Talíria Petrone,RJ,PSOL,Não
2417025-55,88256,Clodoaldo Magalhães,PE,PV,Não
2417025-55,227370,Felipe Saliba,MG,PRD,Sim
2417025-55,204559,Zé Neto,BA,PT,Não
2417025-55,141458,João Carlos Bacelar,BA,PL,Não
2417025-55,74253,Julio Lopes,RJ,PP,Não
2417025-55,220569,Silvye Alves,GO,UNIÃO,Não
2417025-55,128760,Paulo Marinho Jr,MA,PL,Sim
2417025-55,141459,João Maia,RN,PP,Não
2417025-55,204517,Zé Vitor,MG,PL,Sim
2417025-55,220648,Marangoni,SP,UNIÃO,Não
2417025-55,179001,Márcio Biolchi,RS,MDB,Não
2417025-55,136811,Afonso Hamm,RS,PP,Sim
2417025-55,74428,Mendonça Filho,PE,UNIÃO,Sim
2417025-55,160601,Pr. Marco Feliciano,SP,PL,Sim
2417025-55,220616,Luciano Vieira,RJ,PL,Não
2417025-55,204549,AJ Albuquerque,CE,PP,Não
2417025-55,220682,Tadeu Veneri,PR,PT,Não
2417025-55,220621,Sargento Gonçalves,RN,PL,Sim
2417025-55,74467,Damião Feliciano,PB,UNIÃO,Não
2417025-55,204462,Chris Tonietto,RJ,PL,Sim
2417025-55,141531,Rodrigo de Castro,MG,UNIÃO,Não
2417025-55,204379,Acácio Favacho,AP,MDB,Não
2417025-55,220548,Camila Jara,MS,PT,Não
2417025-55,204372,Julio Cesar Ribeiro,DF,REPUBLICANOS,Não
2417025-55,220683,Beto Richa,PR,PSDB,Sim
2417025-55,73701,Benedita da Silva,RJ,PT,Não
2417025-55,98057,Lafayette de Andrada,MG,REPUBLICANOS,Sim
2417025-55,220579,Silvia Waiãpi,AP,PL,Sim
2417025-55,204404,Lucas Redecker,RS,PSDB,Sim
2417025-55,178908,Delegado Éder Mauro,PA,PL,Sim
2417025-55,221339,Dr. Benjamim,MA,UNIÃO,Não
2417025-55,221378,Reginete Bispo,RS,PT,Não
2417025-55,220585,Mersinho Lucena,PB,PP,Não
2417025-55,220681,Fábio Macedo,MA,PODE,Não
2417025-55,178829,Capitão Augusto,SP,PL,Sim
2417025-55,204444,Helio Lopes,RJ,PL,Sim
2417025-55,220658,Luiz Gastão,CE,PSD,Não
2417025-55,141450,Hugo Leal,RJ,PSD,Não
2417025-55,141516,Paulo Abi-Ackel,MG,PSDB,Não
2417025-55,220676,Andreia Siqueira,PA,MDB,Não
2417025-55,204394,Gervásio Maia,PB,PSB,Não
2417025-55,204398,Felipe Francischini,PR,UNIÃO,Sim
2417025-55,204411,Filipe Barros,PR,PL,Sim
2417025-55,141408,Cleber Verde,MA,MDB,Não
2417025-55,204476,Chiquinho Brazão,RJ,UNIÃO,Não
2417025-55,178933,Sergio Souza,PR,MDB,Não
2417025-55,220566,Lêda Borges,GO,PSDB,Não
2417025-55,104552,Socorro Neri,AC,PP,Não
2417025-55,227800,Duarte Gonçalves Jr,MG,REPUBLICANOS,Não
2417025-55,204395,Pedro Lupion,PR,PP,Sim
2417025-55,220706,Padovani,PR,UNIÃO,Não
2417025-55,204410,Luisa Canziani,PR,PSD,Não
2417025-55,160642,Pastor Eurico,PE,PL,Sim
2417025-55,178985,Miguel Lombardi,SP,PL,Sim
2417025-55,205865,Reinhold Stephanes,PR,PSD,Sim
2417025-55,204557,Sidney Leite,AM,PSD,Não
2417025-55,220657,André Fernandes,CE,PL,Sim
2417025-55,220582,Daniel Barbosa,AL,PP,Não
2417025-55,73806,Roseana Sarney,MA,MDB,Não
2417025-55,74161,Reginaldo Lopes,MG,PT,Não
2417025-55,220540,Duda Ramos,RR,MDB,Não
2417025-55,220571,Daniel Agrobom,GO,PL,Sim
2417025-55,220564,Yandra Moura,SE,UNIÃO,Não
2417025-55,178927,Aliel Machado,PR,PV,Não
2417025-55,204391,José Nelto,GO,PP,Não
2417025-55,220612,Bebeto,RJ,PP,Não
2417025-55,160512,Aureo Ribeiro,RJ,SOLIDARIEDADE,Não
2417025-55,74374,Geraldo Resende,MS,PSDB,Não
2417025-55,74160,Patrus Ananias,MG,PT,Não
2417025-55,162332,Luiz Nishimori,PR,PSD,Não
2417025-55,220650,Paulo Alexandre Barbosa,SP,PSDB,Não
2417025-55,62881,Danilo Forte,CE,UNIÃO,Não
2417025-55,74646,Aécio Neves,MG,PSDB,Não
2417025-55,204390,Professor Alcides,GO,PL,Sim
2417025-55,204474,Juarez Costa,MT,MDB,Não
2417025-55,73441,Celso Russomanno,SP,REPUBLICANOS,Não
2417025-55,178993,Carlos Henrique Gaguim,TO,UNIÃO,Não
2417025-55,204472,José Medeiros,MT,PL,Sim
2417025-55,74273,Jefferson Campos,SP,PL,Sim
2417025-55,204571,Alex Santana,BA,REPUBLICANOS,Sim
2417025-55,160559,Alceu Moreira,RS,MDB,Sim
2417025-55,220688,Dr. Francisco,PI,PT,Não
2417025-55,73486,Pompeo de Mattos,RS,PDT,Não
2417025-55,178866,Luizianne Lins,CE,PT,Não
2417025-55,160610,Valmir Assunção,BA,PT,Não
2417025-55,204531,Guilherme Derrite,SP,PL,Sim
2417025-55,178929,Diego Garcia,PR,REPUBLICANOS,Sim
2417025-55,220640,Juliana Cardoso,SP,PT,Não
2417025-55,220692,Dal Barreto,BA,UNIÃO,Não
2417025-55,74696,Alberto Mourão,SP,MDB,Sim
2417025-55,92102,Leur Lomanto Júnior,BA,UNIÃO,Não
2417025-55,178966,Geovania de Sá,SC,PSDB,Não
2417025-55,160600,Arthur Oliveira Maia,BA,UNIÃO,Não
2417025-55,220596,Amália Barros,MT,PL,Sim
2417025-55,220639,Guilherme Boulos,SP,PSOL,Não
2417025-55,227324,Henrique Júnior,MA,PL,Não
2417025-55,227433,Douglas Viegas,SP,UNIÃO,Não
2417025-55,220662,Lucas Ramos,PE,PSB,Não
2417025-55,198197,Greyce Elias,MG,AVANTE,Sim
2417025-55,74454,Eunício Oliveira,CE,MDB,Não
2417025-55,220620,Rosângela Reis,MG,PL,Não
2417025-55,220656,Fernanda Pessoa,CE,UNIÃO,Não
2417025-55,226837,Saulo Pedroso,SP,PSD,Não
2417025-55,220699,Castro Neto,PI,PSD,Não
2417025-55,165470,Rodrigo Valadares,SE,UNIÃO,Sim
2417025-55,220530,Messias Donato,ES,REPUBLICANOS,Sim
2417025-55,204453,Natália Bonavides,RN,PT,Não
2417025-55,226179,Gisela Simona,MT,UNIÃO,Não
2417025-55,204498,Olival Marques,PA,MDB,Não
2417025-55,220663,Eriberto Medeiros,PE,PSB,Não
2417025-55,160575,Erika Kokay,DF,PT,Não
2417025-55,204388,Bibo Nunes,RS,PL,Sim
2417025-55,220673,Delegado Caveira,PA,PL,Sim
2417025-55,160758,Domingos Sávio,MG,PL,Sim
2417025-55,204541,Eduardo Bismarck,CE,PDT,Não
2417025-55,121948,Adriano do Baldy,GO,PP,Não
2417025-55,204539,Hercílio Coelho Diniz,MG,MDB,Não
2417025-55,220644,Rosangela Moro,SP,UNIÃO,Sim
2417025-55,141485,Luiz Carlos Busato,RS,UNIÃO,Não
2417025-55,220610,Dr. Fernando Máximo,RO,UNIÃO,Sim
2417025-55,204492,Paulo Guedes,MG,PT,Não
2417025-55,220555,Daiana Santos,RS,PCdoB,Não
2417025-55,74856,Laura Carneiro,RJ,PSD,Não
2417025-55,204534,Tabata Amaral,SP,PSB,Não
2417025-55,220526,Gilvan da Federal,ES,PL,Sim
2417025-55,220653,Fábio Teruel,SP,MDB,Sim
2417025-55,220715,Amom Mandel,AM,CIDADANIA,Sim
2417025-55,204356,Amaro Neto,ES,REPUBLICANOS,Não
2417025-55,220545,Filipe Martins,TO,PL,Sim
2417025-55,220560,Thiago de Joaldo,SE,PP,Não
2417025-55,220675,Antônio Doido,PA,MDB,Não
2417025-55,160665,Augusto Coutinho,PE,REPUBLICANOS,Não
2417025-55,204459,Daniela do Waguinho,RJ,UNIÃO,Não
2417025-55,220654,Delegado Paulo Bilynskyj,SP,PL,Sim
2417025-55,153423,Renilce Nicodemos,PA,MDB,Não
2417025-55,220583,Delegado Fabio Costa,AL,PP,Sim
2417025-55,141464,José Airton Félix Cirilo,CE,PT,Não
2417025-55,162067,Kiko Celeguim,SP,PT,Não
2417025-55,220568,Gustavo Gayer,GO,PL,Sim
2417025-55,220591,Meire Serafim,AC,UNIÃO,Não
2417025-55,141398,Carlos Zarattini,SP,PT,Não
2417025-55,206018,Célia Xakriabá,MG,PSOL,Não
2417025-55,221338,Professora Luciene Cavalcante,SP,PSOL,Não
2417025-55,92776,Stefano Aguiar,MG,PSD,Não
2417025-55,220590,Coronel Ulysses,AC,UNIÃO,Sim
2417025-55,141487,Luiz Fernando Faria,MG,PSD,Não
2417025-55,141555,Vinicius Carvalho,SP,REPUBLICANOS,Não
2417025-55,100689,Hildo do Candango,GO,REPUBLICANOS,Não
2417025-55,220557,Daniela Reinehr,SC,PL,Sim
2417025-55,66828,Fausto Pinato,SP,PP,Não
2417025-55,204507,Carla Zambelli,SP,PL,Sim
2417025-55,220701,Delegado Matheus Laiola,PR,UNIÃO,Não
2417025-55,220584,Murilo Galdino,PB,REPUBLICANOS,Não
2417025-55,220611,General Pazuello,RJ,PL,Sim
2417025-55,220551,Franciane Bayer,RS,REPUBLICANOS,Sim
2417025-55,178843,Marx Beltrão,AL,PP,Não
2417025-55,220635,Bruno Ganem,SP,PODE,Não
2417025-55,220690,Capitão Alden,BA,PL,Sim
2417025-55,73531,Ivan Valente,SP,PSOL,Não
2417025-55,160673,Giovani Cherini,RS,PL,Sim
2417025-55,214694,Jorge Goetten,SC,PL,Sim
2417025-55,220546,Rodolfo Nogueira,MS,PL,Sim
2417025-55,220608,Cristiane Lopes,RO,UNIÃO,Sim
2417025-55,220626,Rafael Simoes,MG,UNIÃO,Não
2417025-55,161550,Emidinho Madeira,MG,PL,Sim
2417025-55,220666,Coronel Meira,PE,PL,Sim
2417025-55,220686,Duarte Jr.,MA,PSB,Não
2417025-55,204479,Nicoletti,RR,UNIÃO,Sim
2417025-55,220599,Marcelo Crivella,RJ,REPUBLICANOS,Não
2417025-55,222429,Luis Carlos Gomes,RJ,REPUBLICANOS,Não
2417025-55,204368,Fabio Schiochet,SC,UNIÃO,Não
2417025-55,220674,Dra. Alessandra Haber,PA,MDB,Não
2417025-55,224333,Welter,PR,PT,Não
2417025-55,204504,Cezinha de Madureira,SP,PSD,Não
2417025-55,69871,Bacelar,BA,PV,Não
2417025-55,204365,Gilson Marques,SC,NOVO,Sim
2417025-55,220693,Roberta Roma,BA,PL,Sim
2417025-55,220664,Guilherme Uchoa,PE,PSB,Não
2417025-55,220677,Keniston Braga,PA,MDB,Não
2417025-55,73692,Osmar Terra,RS,MDB,Sim
2417025-55,204387,Sargento Fahur,PR,PSD,Sim
2417025-55,204525,Rosana Valle,SP,PL,Sim
2417025-55,223398,Ulisses Guimarães,MG,MDB,Não
2417025-55,219585,Marco Brasil,PR,PP,Não
2417025-55,220556,Ana Paula Lima,SC,PT,Não
2417025-55,74283,Vicentinho,SP,PT,Não
2417025-55,74585,Lincoln Portela,MG,PL,Sim
2417025-55,74317,Júlio Cesar,PI,PSD,Não
2417025-55,157130,Túlio Gadêlha,PE,REDE,Não
2417025-55,220670,Iza Arruda,PE,MDB,Não
2417025-55,73604,Rui Falcão,SP,PT,Não
2417025-55,141421,Eduardo da Fonte,PE,PP,Não
2417025-55,178910,Joaquim Passarinho,PA,PL,Sim
2417025-55,220694,Ricardo Maia,BA,MDB,Não
2417025-55,133810,Marcelo Moraes,RS,PL,Sim
2417025-55,220539,Defensor Stélio Dener,RR,REPUBLICANOS,Não
2417025-55,220622,Nely Aquino,MG,PODE,Não
2417025-55,204488,Célio Studart,CE,PSD,Não
2417025-55,220587,Gerlen Diniz,AC,PP,Sim
2417025-55,220623,Duda Salabert,MG,PDT,Não
2417025-55,160640,Eros Biondini,MG,PL,Sim
2417025-55,178997,Moses Rodrigues,CE,UNIÃO,Não
2417025-55,204515,André Janones,MG,AVANTE,Não
2417025-55,220570,Dr. Ismael Alexandrino,GO,PSD,Não
2417025-55,178975,Baleia Rossi,SP,MDB,Não
2417025-55,204481,Dr. Jaziel,CE,PL,Sim
2417025-55,220559,Julia Zanatta,SC,PL,Sim
2417025-55,156190,Marcel van Hattem,RS,NOVO,Sim
2417025-55,204486,Mauro Benevides Filho,CE,PDT,Não
2417025-55,220668,Maria Arraes,PE,SOLIDARIEDADE,Não
2417025-55,204378,Coronel Chrisóstomo,RO,PL,Sim
2417025-55,227310,Silvio Antonio,MA,PL,Sim
2417025-55,178931,Luciano Ducci,PR,PSB,Não
2417025-55,204367,Daniel Freitas,SC,PL,Sim
2417025-55,204473,General Girão,RN,PL,Sim
2417025-55,122974,Pedro Lucas Fernandes,MA,UNIÃO,Não
2417025-55,123756,Antônia Lúcia,AC,REPUBLICANOS,Não
2417025-55,220529,Gilson Daniel,ES,PODE,Não
2417025-55,220538,Albuquerque,RR,REPUBLICANOS,Não
2417025-55,220554,Alexandre Lindenmeyer,RS,PT,Não
2417025-55,220558,Zé Trovão,SC,PL,Sim
2417025-55,220661,Matheus Noronha,CE,PL,Sim
2417025-55,122158,Pedro Paulo,RJ,PSD,Não
2417025-55,109429,Benes Leocádio,RN,UNIÃO,Não
2417025-55,160558,Paulo Freire Costa,SP,PL,Sim
2417025-55,220593,Abilio Brunini,MT,PL,Sim
2417025-55,220652,Delegado Palumbo,SP,MDB,Sim
2417025-55,220531,Gilvan Maximo,DF,REPUBLICANOS,Não
2417025-55,220552,Zucco,RS,PL,Sim
2417025-55,221148,Alfredinho,SP,PT,Não
2417025-55,204412,Dr. Zacharias Calil,GO,UNIÃO,Sim
2417025-55,220550,Mauricio Marcon,RS,PODE,Sim
2417025-55,220691,Diego Coronel,BA,PSD,Não
2417025-55,224117,Gabriel Mota,RR,REPUBLICANOS,Não
2417025-55,210989,Bruno Farias,MG,AVANTE,Não
2417025-55,220669,Lula da Fonte,PE,PP,Não
2417025-55,204540,Maria Rosas,SP,REPUBLICANOS,Não
2417025-55,220594,Coronel Assis,MT,UNIÃO,Sim
2417025-55,178983,Marcio Alvino,SP,PL,Sim
2417025-55,204422,Ossesio Silva,PE,REPUBLICANOS,Não
2417025-55,204495,Airton Faleiro,PA,PT,Não
2417025-55,81055,Márcio Jerry,MA,PCdoB,Não
2417025-55,160599,Dimas Fabiano,MG,PP,Não
2417025-55,220543,Ricardo Ayres,TO,REPUBLICANOS,Não
2417025-55,220628,Mauricio do Vôlei,MG,PL,Sim
2417025-55,220695,Rogéria Santos,BA,REPUBLICANOS,Não
2417025-55,74141,Josias Gomes,BA,PT,Não
2417025-55,171617,Paulão,AL,PT,Não
2417025-55,220544,Antonio Andrade,TO,REPUBLICANOS,Não
2417025-55,204550,Júnior Mano,CE,PL,Não
2417025-55,220595,Coronel Fernanda,MT,PL,Sim
2417025-55,74784,Luiza Erundina,SP,PSOL,Não
2417025-55,179000,Marcelo Álvaro Antônio,MG,PL,Sim
2417025-55,220602,Dimas Gadelha,RJ,PT,Não
2417025-55,178986,Nilto Tatto,SP,PT,Não
2417025-55,220600,Lebrão,RO,UNIÃO,Não
2417025-55,160548,Jonas Donizette,SP,PSB,Não
2417025-55,160666,Félix Mendonça Júnior,BA,PDT,Não
2417025-55,178871,Evair Vieira de Melo,ES,PP,Sim
2417025-55,220547,Marcos Pollon,MS,PL,Sim
2417025-55,204456,Gutemberg Reis,RJ,MDB,Não
2417025-55,204536,Kim Kataguiri,SP,UNIÃO,Sim
2417025-55,160569,Waldenor Pereira,BA,PT,Não
2417025-55,204351,Dr. Luiz Ovando,MS,PP,Sim
2417025-55,220696,Ivoneide Caetano,BA,PT,Não
2417025-55,178860,Paulo Azi,BA,UNIÃO,Não
2417025-55,220632,Ana Pimentel,MG,PT,Não
2417025-55,163321,Ronaldo Nogueira,RS,REPUBLICANOS,Não
2417025-55,180214,Pastor Diniz,RR,UNIÃO,Sim
2417025-55,178987,Orlando Silva,SP,PCdoB,Não
2417025-55,178858,Mário Negromonte Jr.,BA,PP,Não
2417025-55,220542,Alexandre Guimarães,TO,REPUBLICANOS,Não
2417025-55,133439,André Figueiredo,CE,PDT,Não
2417025-55,191923,Flávio Nogueira,PI,PT,Não
2417025-55,220671,Dilvanda Faro,PA,PT,Não
2417025-55,220700,Florentino Neto,PI,PT,Não
2417025-55,204460,Carlos Jordy,RJ,PL,Sim
2417025-55,220588,Roberto Duarte,AC,REPUBLICANOS,Não
2417025-55,74371,Rubens Otoni,GO,PT,Não
2417025-55,204512,Delegado Marcelo Freitas,MG,UNIÃO,Não
2417025-55,209787,Nikolas Ferreira,MG,PL,Sim
2417025-55,220597,Thiago Flores,RO,MDB,Sim
2417025-55,220638,Antonio Carlos Rodrigues,SP,PL,Não
2417025-55,74537,Claudio Cajado,BA,PP,Não
2417025-55,220534,Fred Linhares,DF,REPUBLICANOS,Não
2417025-55,204369,Caroline de Toni,SC,PL,Sim
2417025-55,220607,Max Lemos,RJ,PDT,Não
2417025-55,160674,Hugo Motta,PB,REPUBLICANOS,Não
2417025-55,178895,Misael Varella,MG,PSD,Não
2417025-55,204360,Silvia Cristina,RO,PL,Sim
2417025-55,138286,Luciano Alves,PR,PSD,Não
2417025-55,178992,Vitor Lippi,SP,PSDB,Não
2417025-55,220533,Prof. Reginaldo Veras,DF,PV,Não
2417025-55,220563,Icaro de Valmir,SE,PL,Não
2417025-55,73433,Arlindo Chinaglia,SP,PT,Não
2417025-55,74075,Elcione Barbalho,PA,MDB,Não
2417025-55,161440,Pezenti,SC,MDB,Sim
2417025-55,160538,Bohn Gass,RS,PT,Não
2417025-55,205550,Jorge Braz,RJ,REPUBLICANOS,Não
2417025-55,220605,Bandeira de Mello,RJ,PSB,Não
2417025-55,220685,Paulo Litro,PR,PSD,Não
2417025-55,74171,Chico Alencar,RJ,PSOL,Não
2417025-55,141518,Paulinho da Força,SP,SOLIDARIEDADE,Sim
2417025-55,220606,Reimont,RJ,PT,Não
2417025-55,220619,Delegado Ramagem,RJ,PL,Sim
2417025-55,220624,Robinson Faria,RN,PL,Não
2417025-55,220714,Adail Filho,AM,REPUBLICANOS,Não
2417025-55,74084,Raimundo Santos,PA,PSD,Sim
2417025-55,74858,Lindbergh Farias,RJ,PT,Não
2417025-55,98615,Ismael,SC,PSD,Sim
2417025-55,204480,Rogério Correia,MG,PT,Não
2417025-55,220667,Pedro Campos,PE,PSB,Não
2417025-55,204533,Idilvan Alencar,CE,PDT,Não
2417025-55,220580,Professora Goreth,AP,PDT,Não
2417025-55,74356,Silas Câmara,AM,REPUBLICANOS,Não
2417025-55,91228,Waldemar Oliveira,PE,AVANTE,Não
2417025-55,152605,Glauber Braga,RJ,PSOL,Não
2417025-55,74376,Vander Loubet,MS,PT,Não
2417025-55,220577,Augusto Puppio,AP,MDB,Não
2417025-55,160604,Pedro Uczai,SC,PT,Não
2417025-55,178873,Helder Salomão,ES,PT,Não
2417025-55,204491,Gilberto Abramo,MG,REPUBLICANOS,Não
2417025-55,74550,João Leão,BA,PP,Não
2417025-55,116379,Darci de Matos,SC,PSD,Sim
2417025-55,160535,Marcon,RS,PT,Não
2417025-55,74299,Leônidas Cristino,CE,PDT,Não
2417025-55,220707,Amanda Gentil,MA,PP,Não
2417025-55,107970,Ana Paula Leão,MG,PP,Sim
2417025-55,220586,Rafael Brito,AL,MDB,Não
2417025-55,220659,Dayany Bittencourt,CE,UNIÃO,Sim
